id;name;path;url;createdOn;environmentsCount;environments;;;;;;;;;;;;;;;;;;;
2111;ps-wm-ol-transportationloading-springboot-java17-GKE-WMS-CD;\GCP\Proyecto WMS\Equipo WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2111;2025-07-15T15:59:59.797Z;6;Develop/QA/Staging/Production/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
2113;pc001_cierrerespaldodiario-php8-12001-CD deprecado;\WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2113;2025-07-16T20:45:22.267Z;3;Develop/QA/Production;;;;;;;;;;;;;;;;;;;
2114;di-om-com-outboxreservation-springboot-java21-OMS-GCP-CD;\GCP\Proyecto OMS\Equipo OMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2114;2025-07-16T22:33:59.41Z;6;Develop/QA/Staging/Production/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
2115;iwms-tiendavirtual-Springboot-Java17-SPRINGBOOT-13125-RH8-CD;\TMS\Legacy;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2115;2025-07-16T22:51:32.14Z;4;Develop/QA/Texcoco/SCM Inspection;;;;;;;;;;;;;;;;;;;
2116;di-om-com-inventorylegacy-springboot-java21-OMS-GCP-CD;\GCP\Proyecto OMS\Equipo OMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2116;2025-07-16T23:16:45.187Z;6;Develop/QA/Staging/Production/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
2117;web053-administraolas-php8-centralizado-CD;\;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2117;2025-07-17T20:07:46.34Z;4;Develop/QA/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
2118;Tool-Pre-check-verification-GKE-CD-jdmm;\UtilitiesBox\ToolsBox;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2118;2025-07-21T16:45:55.273Z;2;Pre-PROD/SCM Inspection;;;;;;;;;;;;;;;;;;;
2119;web026-administradorconsultas-13026-PHP-8.2-CD;\RdM;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2119;2025-07-21T19:12:23.77Z;4;Develop/QA/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
2121;Tool-verification-GKE-Images-CD;\UtilitiesBox\ToolsBox;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2121;2025-07-22T21:58:45.663Z;2;Pre-PROD/SCM Inspection;;;;;;;;;;;;;;;;;;;
2123;web032-adminempleadoscedis-php8-13032-CD;\;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2123;2025-07-24T13:39:52.85Z;4;Desarrollo/QA/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
2124;web033-gncedisweb-php8-CD;\GCP\Proyecto CMANAGER\Equipo Media Milla;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2124;2025-07-24T18:20:21.283Z;4;Develop/QA/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
2125;web051-consultacodigosmaster-13051-PHP-8.2-CD;\;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2125;2025-07-24T20:45:54.34Z;4;Develop/QA/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
2127;P-R-V1-pda003-presurtidotdavirtual-php8-Regional-CD;\WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2127;2025-07-27T18:13:05.113Z;5;Pre-Develop/Develop/Rollback/Develop-app-cedis-10.34.160.4/SCM Inspection;;;;;;;;;;;;;;;;;;;
2128;pda011_serviciosbodmuebles-php8-Regional-CD;\WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2128;2025-07-28T22:21:06.763Z;36;Develop/QA/Control Produccion/01-Culiacan/02-Leon/03-Laguna/04-Mexicali/05-Nogales/06-Monterrey/07-Guadalajara/08 - Azcapotzalco/09 - Nvo_Laredo/10 - CD_Juarez/11 - Hermosillo/12 - Puebla/13 - Villa_Hermosa/14 - La_Paz/15 - Iztapalapa/16 - Izcalli/17 - Cancun/18 - Ixtapaluca/19 - Los_Mochis/20 - Tecamac/21 - Veracruz/22 - Merida/23 - Tlaquepaque/24 - Toluca/25 - Guadalupe/26 - Texcoco/27 - Tecamac2/28 - Tijuana/29 - Aguascalientes/30 - Chihuahua/31 - IMPTecamac/CEDIS Lab/SCM Inspection;;;;;;;;;;;;;;;;;;;
2129;di-outlog-wms-oder-distribution-softline-java17-GKE-RdM-WMS-CD;\GCP\Proyecto WMS\Equipo WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2129;2025-07-28T23:48:35.793Z;3;Develop/QA/SCM Inspection;;;;;;;;;;;;;;;;;;;
2130;bs-tm-routetypeselector-springboot-java17-GKE-TMSL-CMANAGER-CD;\GCP\Proyecto CMANAGER\Equipo Primera Milla;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2130;2025-07-29T18:30:34.813Z;6;Develop/QA/Production/Staging/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
2131;di-scm-wm-processworkshoprequest-java21-GKE-RdM-WMS-CD;\GCP\Proyecto WMS\Equipo Planificacion Personal;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2131;2025-07-29T19:25:50.887Z;6;Develop/QA/Production/Staging/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
2132;di-scm-wm-inventorymovementecommerce-java21-GKE-RdM-WMS-CD - Copy - Copy;\GCP\Proyecto WMS\Equipo Planificacion Personal;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2132;2025-07-29T19:41:35.243Z;5;Develop/QA/Production/Staging/SCM Inspection;;;;;;;;;;;;;;;;;;;
2133;web063-reportecierreoperaciones-php8-CD;\WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2133;2025-07-30T18:40:59.277Z;4;Develop/QA/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
2134;tms-composer-replica-legacy-booking-dag-CD;\GCP\Proyecto CMANAGER\Equipo Primera Milla;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2134;2025-07-30T22:51:01.417Z;5;Develop/QA/Production/Staging/SCM Inspection;;;;;;;;;;;;;;;;;;;
2135;validation-test;\SRE-test;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2135;2025-07-30T23:58:11.883Z;2;Develop/SCM Inspection;;;;;;;;;;;;;;;;;;;
2138;legacy_iwms_recepcionareataller-Springboot-Java17-SPRINGBOOT-17066-RH8-CD;\PDM;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2138;2025-07-31T18:46:59.123Z;36;develop/QA/Control Produccion/01- Culiacan/02- Leon/03 -Laguna/04 - Mexicali/05 - Nogales/06 - Monterrey/07 - Guadalajara/08 - Azcapotzalco/09 - Nvo_Laredo/10 - CD_Juarez/11 - Hermosillo/12 - Puebla/13 - Villa_Hermosa/14 - La_Paz/15 - Iztapalapa/16 - Izcalli/17 - Cancun/18 - Ixtapaluca/19 - Los_Mochis/20 - Tecamac/21 - Veracruz/22 - Merida/23 - Tlaquepaque/24 - Toluca/25 - Guadalupe/26 - Texcoco/27 - Tecamac2/28 - Tijuana/29 - Aguascalientes/30 - Chihuahua/31 - IMPTecamac/32 - San Luis/SCM Inspection;;;;;;;;;;;;;;;;;;;
2140;cj-wm-data-archive-old-records-springboot-java21-CD;\WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2140;2025-08-01T21:16:53.35Z;5;Develop/QA/Production/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
2142;tms-composer-replica-legacy-businessunitroutes-dag-CD;\GCP\Proyecto CMANAGER\Equipo Primera Milla;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2142;2025-08-05T23:34:02.437Z;5;Develop/QA/Production/Staging/SCM Inspection;;;;;;;;;;;;;;;;;;;
2143;tms-composer-replica-legacy-businessunits-dag-CD;\GCP\Proyecto CMANAGER\Equipo Primera Milla;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2143;2025-08-05T23:38:20.663Z;5;Develop/QA/Production/Staging/SCM Inspection;;;;;;;;;;;;;;;;;;;
2144;tms-composer-replica-legacy-nonworkingdays-dag-CD;\GCP\Proyecto CMANAGER\Equipo Primera Milla;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2144;2025-08-05T23:42:30.467Z;5;Develop/QA/Production/Staging/SCM Inspection;;;;;;;;;;;;;;;;;;;
2145;tms-composer-replica-legacy-route-settlement-dag-CD;\GCP\Proyecto CMANAGER\Equipo Primera Milla;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2145;2025-08-05T23:45:54.93Z;5;Develop/QA/Production/Staging/SCM Inspection;;;;;;;;;;;;;;;;;;;
2146;tms-composer-replica-legacy-routefrequencies-dag-CD;\GCP\Proyecto CMANAGER\Equipo Primera Milla;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2146;2025-08-05T23:49:11.23Z;5;Develop/QA/Production/Staging/SCM Inspection;;;;;;;;;;;;;;;;;;;
2147;tms-composer-replica-legacy-routeshomologation-dag-CD;\GCP\Proyecto CMANAGER\Equipo Primera Milla;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2147;2025-08-05T23:53:09.247Z;5;Develop/QA/Production/Staging/SCM Inspection;;;;;;;;;;;;;;;;;;;
2148;ds-tms-folioscontrol-springboot-java21-CD;\GCP\Proyecto CMANAGER\Equipo Ultima Milla;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2148;2025-08-05T23:59:20.633Z;6;Develop/QA/Production/Staging/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
2149;tms-proc-satmanifest-v2-springboot-java17-GKE-TMS-CMANAGER-CD;\GCP\Proyecto CMANAGER\Equipo Media Milla II (TMS);https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2149;2025-08-06T00:47:10.52Z;6;Develop/QA/Staging/Production/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
2150;web047-cedisropa-php8-13047-centralizado-CD;\WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2150;2025-08-06T15:26:17.95Z;4;Develop/QA/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
2151;bs-wms-ticketingandlabeling-java21-GKE-CSC-CD;\GCP\Proyecto WMS\Equipo Almacenamiento y Reabastecimiento;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2151;2025-08-06T19:34:35.11Z;6;Develop/QA/Production/Staging/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
2153;web038-adminopcionescedis-php8-centralizado-CD;\WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2153;2025-08-06T23:40:05.13Z;4;Develop/QA/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
2154;web011-productividadconfirmacion-php8-13064-CD;\;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2154;2025-08-08T00:16:50.523Z;4;Develop/QA/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
2155;web056-creartandasurtido-13056-php8-CD;\WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2155;2025-08-08T02:51:37.44Z;4;Develop/QA/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
2156;bs-tms-logisticsplanning-springboot-java-17-GKE-CD;\GCP\Proyecto CMANAGER\Equipo Portal Transporte;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2156;2025-08-08T15:57:44.59Z;6;Develop/QA/Staging/Production/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
2157;bs-tms-ownguides-springboot-java-17-GKE-CD;\GCP\Proyecto CMANAGER\Equipo Portal Transporte;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2157;2025-08-09T00:08:33.127Z;6;Develop/QA/Staging/Production/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
2159;Tool-PrePROD-verification-GKE-CSC-CD;\GCP\Proyecto CSC;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2159;2025-08-12T01:17:46.43Z;2;Pre-PROD/SCM Inspection;;;;;;;;;;;;;;;;;;;
2160;template-angular-cloudrun-cloud-cd;\Release templates\Cloud\Cloud Run;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2160;2025-08-12T16:09:10.277Z;4;Develop/QA/Produccion/Staging;;;;;;;;;;;;;;;;;;;
2161;template-nextjs-cloudrun-cloud-cd;\Release templates\Cloud\Cloud Run;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2161;2025-08-12T16:11:02.587Z;4;Develop/QA/Producción/Staging;;;;;;;;;;;;;;;;;;;
2163;template-angular-kubernetes-cloud-cd;\Release templates\Cloud\Kubernetes;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2163;2025-08-12T16:22:01.797Z;6;Develop/QA/Production/Staging/Automated Test Dev/Automated Test QA;;;;;;;;;;;;;;;;;;;
2164;template-java-kubernetes-cloud-cd;\Release templates\Cloud\Kubernetes;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2164;2025-08-12T16:24:44.99Z;6;Develop/QA/Staging/Production/Automated Test Dev/Copy of Automated Test Dev;;;;;;;;;;;;;;;;;;;
2165;template-angular-docker-onpremise-distribuido;\Release templates\On-Premise\Docker;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2165;2025-08-12T16:35:15.433Z;29;Develop/QA/Production/01-Culiacan/02-Leon/03-Hermosillo/04-Laguna/06-Monterrey/07-Guadalajara/08-Azcapotzalco/09-Puebla/10-Villa Hermosa/11-Iztapalapa/13-Mexicali/14-Izcalli/15-Ixtapaluca/16-Tecamac/17-Merida/18-Mochis/19-Veracruz/20-Tlaquepaque/22-Toluca/23-Guadalupe/81-La_Paz/82-Nogales/84-Cancun/85-Nvo_Laredo/86-Cd_Juarez/Cedis Texcoco;;;;;;;;;;;;;;;;;;;
2166;template-java-docker-onpremise-distribuido-cd;\Release templates\On-Premise\Docker;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2166;2025-08-12T16:41:00.483Z;34;Desarrollo/QA/Control Produccion/01- Culiacan/26 - Texcoco/02- Leon/03 -Laguna/04 - Mexicali/05 - Nogales/06 - Monterrey/07 - Guadalajara/08 - Azcapotzalco/09 - Nvo_Laredo/10 - CD_Juarez/11 - Hermosillo/12 - Puebla/13 - Villa_Hermosa/14 - La_Paz/15 - Iztapalapa/16 - Izcalli/17 - Cancun/18 - Ixtapaluca/19 - Los_Mochis/20 - Tecamac/21 - Veracruz/22 - Merida/23 - Tlaquepaque/24 - Toluca/25 - Guadalupe/27 - Tecamac2/28 - Tijuana/29 - Aguascalientes/30 - Chihuahua/31 - IMPTecamac;;;;;;;;;;;;;;;;;;;
2167;template-java-docker-onpremise-texcoco-cd;\Release templates\On-Premise\Docker;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2167;2025-08-12T16:45:17.827Z;3;Develop/QA/Texcoco;;;;;;;;;;;;;;;;;;;
2168;template-php-docker-onpremise-cedis-central-cd;\Release templates\On-Premise\Docker;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2168;2025-08-12T16:46:20.71Z;3;Desarrollo/QA/Production;;;;;;;;;;;;;;;;;;;
2169;template-php-docker-onpremise-distribuido-cd;\Release templates\On-Premise\Docker;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2169;2025-08-12T16:59:33.873Z;34;Develop/QA/Control Produccion/01-Culiacan/02-Leon/03-Laguna/04-Mexicali/05-Nogales/06-Monterrey/07-Guadalajara/08 - Azcapotzalco/09 - Nvo_Laredo/10 - CD_Juarez/11 - Hermosillo/12 - Puebla/13 - Villa_Hermosa/14 - La_Paz/15 - Iztapalapa/16 - Izcalli/17 - Cancun/18 - Ixtapaluca/19 - Los_Mochis/20 - Tecamac/21 - Veracruz/22 - Merida/23 - Tlaquepaque/24 - Toluca/25 - Guadalupe/26 - Texcoco/27 - Tecamac2/28 - Tijuana/29 - Aguascalientes/30 - Chihuahua/31 - IMPTecamac;;;;;;;;;;;;;;;;;;;
2170;template-php-docker-onpremise-texcoco-cd;\Release templates\On-Premise\Docker;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2170;2025-08-12T17:00:29.923Z;3;Develop/QA/Production;;;;;;;;;;;;;;;;;;;
2171;template-java-kubernetes-onpremise-rancher-cd;\Release templates\On-Premise\kubernetes;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2171;2025-08-12T17:02:09.727Z;3;Develop/QA/Production;;;;;;;;;;;;;;;;;;;
2172;web018-consultamercanciaentrante-php8-centralizado-CD;\WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2172;2025-08-12T20:08:02.97Z;4;Develop/QA/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
2173;web023-monitorequipos-php-centralizado-CD;\WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2173;2025-08-13T01:04:31.33Z;4;Develop/QA/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
2174;di-wm-ol-lpncreated-springboot-java17-GKE-WMS-CD;\GCP\Proyecto WMS\Equipo WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2174;2025-08-14T17:24:40.57Z;6;Develop/QA/Production/Staging/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
2175;Cloud Run-front-wm-ticketingandlabeling-angular18-WMS-CD;\GCP\Proyecto WMS\Equipo Almacenamiento y Reabastecimiento;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2175;2025-08-14T21:45:32.217Z;5;Producción/Develop/QA/Staging/SCM Inspection;;;;;;;;;;;;;;;;;;;
2176;ds-wms-originalorder-springboot-java17-GKE-WMS-CD;\GCP\Proyecto WMS\Equipo WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2176;2025-08-16T00:31:51.293Z;6;Develop/QA/Production/Staging/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
2177;tms-composer-replica-legacy-routefrequencies-businessunits-dag-CD;\GCP\Proyecto CMANAGER\Equipo Primera Milla;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2177;2025-08-18T16:27:29.623Z;5;Develop/QA/Staging/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
2178;di-scm-wm-syncinventoryfurniture-springboot-java21-GKE-WMS-CD;\GCP\Proyecto WMS\Equipo WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2178;2025-08-18T19:04:51.56Z;5;Develop/QA/Production/Staging/SCM Inspection;;;;;;;;;;;;;;;;;;;
2180;pda032-reimpresionetiquetasmaster-PHP8-regional-CD;\Cedis Ropa\Servicios PDA;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2180;2025-08-19T19:56:25.043Z;36;Develop/QA/Control Produccion/01-Culiacan/02-Leon/03-Laguna/04-Mexicali/05-Nogales/06-Monterrey/07-Guadalajara/08 - Azcapotzalco/09 - Nvo_Laredo/10 - CD_Juarez/11 - Hermosillo/12 - Puebla/13 - Villa_Hermosa/14 - La_Paz/15 - Iztapalapa/16 - Izcalli/17 - Cancun/18 - Ixtapaluca/19 - Los_Mochis/20 - Tecamac/21 - Veracruz/22 - Merida/23 - Tlaquepaque/24 - Toluca/25 - Guadalupe/26 - Texcoco/27 - Tecamac2/28 - Tijuana/29 - Aguascalientes/30 - Chihuahua/31 - IMPTecamac/CEDIS Lab/SCM Inspection;;;;;;;;;;;;;;;;;;;
2181;bs-tms-guidegeneration-springboot-java17-GKE-CMANAGER-CD;\GCP\Proyecto CMANAGER\Equipo Portal Transporte;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2181;2025-08-20T15:50:33.547Z;6;Develop/QA/Staging/Production/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
2183;tms-composer-replica-legacy-periods-businessunits-dag-CD;\GCP\Proyecto CMANAGER\Equipo Primera Milla;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2183;2025-08-21T19:25:10.66Z;5;Develop/QA/Staging/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
2184;wms-sys-salestowarehouse-springboot-java21-GKE-WMS-CD;\GCP\Proyecto WMS\Equipo WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2184;2025-08-21T19:31:56.82Z;6;Develop/QA/Staging/Production/Validador/SCM Inspection;;;;;;;;;;;;;;;;;;;
2185;wms-composer-cj-wm-forecastinventorydays-dag-CD;\GCP\Proyecto WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2185;2025-08-21T21:36:24.403Z;5;Develop/QA/Staging/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
2186;legacy_web091_monitorpolizas-springboot-java-17-GKE-WMS-CD;\GCP\Proyecto WMS\Equipo WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2186;2025-08-21T23:58:54.23Z;4;Develop/QA/Staging/SCM Inspection;;;;;;;;;;;;;;;;;;;
2188;pda010-reabastecimientolocalidades-php8-CD;\Legacy;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2188;2025-08-22T19:46:42.02Z;36;Develop/QA/Control Produccion/01-Culiacan/02-Leon/03-Laguna/04-Mexicali/05-Nogales/06-Monterrey/07-Guadalajara/08 - Azcapotzalco/09 - Nvo_Laredo/10 - CD_Juarez/11 - Hermosillo/12 - Puebla/13 - Villa_Hermosa/14 - La_Paz/15 - Iztapalapa/16 - Izcalli/17 - Cancun/18 - Ixtapaluca/19 - Los_Mochis/20 - Tecamac/21 - Veracruz/22 - Merida/23 - Tlaquepaque/24 - Toluca/25 - Guadalupe/26 - Texcoco/27 - Tecamac2/28 - Tijuana/29 - Aguascalientes/30 - Chihuahua/31 - IMPTecamac/CEDIS Lab/SCM Inspection;;;;;;;;;;;;;;;;;;;
2189;tms-composer-di-legacy-store-frequency-dag-CD;\GCP\Proyecto CMANAGER\Equipo Primera Milla;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2189;2025-08-22T23:49:38.603Z;5;Develop/QA/Staging/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
2190;pda015-generarsurtidopromocionales-php8-CD;\WMS;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2190;2025-08-23T02:04:26.63Z;4;Develop/QA/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
2191;tms-composer-generate-route-transport-lane-dag-CD;\GCP\Proyecto CMANAGER\Equipo Primera Milla;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2191;2025-08-25T23:46:26.913Z;5;Develop/QA/Staging/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
2192;tms-composer-generate-transport-lane-dag-CD;\GCP\Proyecto CMANAGER\Equipo Primera Milla;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2192;2025-08-26T00:22:20.7Z;5;Develop/QA/Staging/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
2193;tms-composer-replica-legacy-bookingcancelado-dag-CD;\GCP\Proyecto CMANAGER\Equipo Primera Milla;https://vsrm.dev.azure.com/Coppel-Retail/8037bb73-6c0e-47ab-b38b-11377c9aecce/_apis/Release/definitions/2193;2025-08-26T00:44:42.193Z;5;Develop/QA/Staging/Production/SCM Inspection;;;;;;;;;;;;;;;;;;;
